"","run","condition","emo","cert","rt","trial","sub","acc","shock","control"
"3985",7,"Controllable Perceptible",1,4,0,73,61,0,"Mild","Controllable"
"3986",7,"Uncontrollable Perceptible",1,4,0,74,61,0,"Mild","Uncontrollable"
"3987",7,"Uncontrollable Unpleasant",3,3,0.7780612,75,61,1,"Unpleasant","Uncontrollable"
"3988",7,"Controllable Unpleasant",2,4,0.9171243,76,61,1,"Unpleasant","Controllable"
"3989",7,"Uncontrollable Perceptible",1,4,0.9177557,77,61,1,"Mild","Uncontrollable"
"3990",7,"Uncontrollable Unpleasant",3,3,0,78,61,0,"Unpleasant","Uncontrollable"
"3991",7,"Controllable Perceptible",1,4,0,79,61,0,"Mild","Controllable"
"3992",7,"Controllable Unpleasant",3,4,0,80,61,0,"Unpleasant","Controllable"
"3993",7,"Uncontrollable Perceptible",1,4,0.8567839,81,61,1,"Mild","Uncontrollable"
"3994",7,"Controllable Unpleasant",4,3,0,82,61,0,"Unpleasant","Controllable"
"3995",7,"Uncontrollable Unpleasant",1,3,0.8575062,83,61,1,"Unpleasant","Uncontrollable"
"3996",7,"Controllable Perceptible",1,4,0,84,61,0,"Mild","Controllable"
"3997",1,"Controllable Perceptible",1,4,0,1,62,0,"Mild","Controllable"
"3998",1,"Uncontrollable Perceptible",1,4,0.757535,2,62,1,"Mild","Uncontrollable"
"3999",1,"Uncontrollable Unpleasant",3,3,0,3,62,0,"Unpleasant","Uncontrollable"
"4000",1,"Controllable Unpleasant",4,3,0,4,62,0,"Unpleasant","Controllable"
"4001",1,"Controllable Unpleasant",4,3,0,5,62,0,"Unpleasant","Controllable"
"4002",1,"Uncontrollable Perceptible",1,4,0,6,62,0,"Mild","Uncontrollable"
"4003",1,"Uncontrollable Unpleasant",3,4,0,7,62,0,"Unpleasant","Uncontrollable"
"4004",1,"Controllable Perceptible",1,4,0.7775473,8,62,1,"Mild","Controllable"
"4005",1,"Controllable Perceptible",1,4,0,9,62,0,"Mild","Controllable"
"4006",1,"Controllable Unpleasant",3,3,0.8372799,10,62,1,"Unpleasant","Controllable"
"4007",1,"Uncontrollable Perceptible",2,4,0.9172248,11,62,1,"Mild","Uncontrollable"
"4008",1,"Uncontrollable Unpleasant",3,3,0,12,62,0,"Unpleasant","Uncontrollable"
"4009",2,"Controllable Perceptible",1,3,0,13,62,0,"Mild","Controllable"
"4010",2,"Uncontrollable Perceptible",1,3,0,14,62,0,"Mild","Uncontrollable"
"4011",2,"Uncontrollable Unpleasant",4,3,0,15,62,0,"Unpleasant","Uncontrollable"
"4012",2,"Controllable Unpleasant",4,4,0,16,62,0,"Unpleasant","Controllable"
"4013",2,"Controllable Perceptible",1,3,0,17,62,0,"Mild","Controllable"
"4014",2,"Controllable Unpleasant",2,3,0.838109,18,62,1,"Unpleasant","Controllable"
"4015",2,"Uncontrollable Perceptible",2,3,0,19,62,0,"Mild","Uncontrollable"
"4016",2,"Uncontrollable Unpleasant",4,4,0,20,62,0,"Unpleasant","Uncontrollable"
"4017",2,"Controllable Perceptible",2,3,0,21,62,0,"Mild","Controllable"
"4018",2,"Uncontrollable Perceptible",1,3,0,22,62,0,"Mild","Uncontrollable"
"4019",2,"Uncontrollable Unpleasant",4,4,0,23,62,0,"Unpleasant","Uncontrollable"
"4020",2,"Controllable Unpleasant",3,3,0.5378631,24,62,1,"Unpleasant","Controllable"
"4021",3,"Controllable Perceptible",1,3,0,25,62,0,"Mild","Controllable"
"4022",3,"Uncontrollable Unpleasant",4,3,0.8570788,26,62,1,"Unpleasant","Uncontrollable"
"4023",3,"Uncontrollable Perceptible",1,3,0,27,62,0,"Mild","Uncontrollable"
"4024",3,"Controllable Unpleasant",4,3,0,28,62,0,"Unpleasant","Controllable"
"4025",3,"Uncontrollable Unpleasant",3,4,0,29,62,0,"Unpleasant","Uncontrollable"
"4026",3,"Controllable Unpleasant",3,4,0.3777622,30,62,1,"Unpleasant","Controllable"
"4027",3,"Controllable Perceptible",1,3,0,31,62,0,"Mild","Controllable"
"4028",3,"Uncontrollable Perceptible",1,3,0,32,62,0,"Mild","Uncontrollable"
"4029",3,"Uncontrollable Unpleasant",3,3,0,33,62,0,"Unpleasant","Uncontrollable"
"4030",3,"Controllable Unpleasant",3,3,0.7974117,34,62,1,"Unpleasant","Controllable"
"4031",3,"Uncontrollable Perceptible",1,1,0.8975302,35,62,1,"Mild","Uncontrollable"
"4032",3,"Controllable Perceptible",1,3,0,36,62,0,"Mild","Controllable"
"4033",4,"Controllable Unpleasant",3,3,0,37,62,0,"Unpleasant","Controllable"
"4034",4,"Uncontrollable Unpleasant",3,3,0,38,62,0,"Unpleasant","Uncontrollable"
"4035",4,"Controllable Perceptible",1,3,0.8577884,39,62,1,"Mild","Controllable"
"4036",4,"Uncontrollable Perceptible",1,3,0,40,62,0,"Mild","Uncontrollable"
"4037",4,"Uncontrollable Unpleasant",3,3,0,41,62,0,"Unpleasant","Uncontrollable"
"4038",4,"Uncontrollable Perceptible",1,3,0,42,62,0,"Mild","Uncontrollable"
"4039",4,"Controllable Unpleasant",3,3,0,43,62,0,"Unpleasant","Controllable"
"4040",4,"Controllable Perceptible",1,3,0.3771235,44,62,1,"Mild","Controllable"
"4041",4,"Controllable Unpleasant",3,4,0,45,62,0,"Unpleasant","Controllable"
"4042",4,"Controllable Perceptible",1,3,0,46,62,0,"Mild","Controllable"
"4043",4,"Uncontrollable Unpleasant",3,4,0,47,62,0,"Unpleasant","Uncontrollable"
"4044",4,"Uncontrollable Perceptible",1,3,0,48,62,0,"Mild","Uncontrollable"
"4045",1,"Uncontrollable Perceptible",1,4,0,1,63,0,"Mild","Uncontrollable"
"4046",1,"Controllable Perceptible",2,3,0.9177406,2,63,1,"Mild","Controllable"
"4047",1,"Uncontrollable Unpleasant",3,3,0.8974709,3,63,1,"Unpleasant","Uncontrollable"
"4048",1,"Controllable Unpleasant",2,4,0,4,63,0,"Unpleasant","Controllable"
"4049",1,"Controllable Unpleasant",3,3,0.8175777,5,63,1,"Unpleasant","Controllable"
"4050",1,"Uncontrollable Unpleasant",2,3,0,6,63,0,"Unpleasant","Uncontrollable"
"4051",1,"Controllable Perceptible",3,4,0.8975149,7,63,1,"Mild","Controllable"
"4052",1,"Uncontrollable Perceptible",2,4,0,8,63,0,"Mild","Uncontrollable"
"4053",1,"Controllable Perceptible",2,4,0.8968349,9,63,1,"Mild","Controllable"
"4054",1,"Uncontrollable Unpleasant",3,3,0,10,63,0,"Unpleasant","Uncontrollable"
"4055",1,"Controllable Unpleasant",3,3,0,11,63,0,"Unpleasant","Controllable"
"4056",1,"Uncontrollable Perceptible",2,2,0,12,63,0,"Mild","Uncontrollable"
"4057",2,"Controllable Perceptible",3,2,0,13,63,0,"Mild","Controllable"
"4058",2,"Uncontrollable Unpleasant",3,3,0.8783249,14,63,1,"Unpleasant","Uncontrollable"
"4059",2,"Controllable Unpleasant",3,3,0,15,63,0,"Unpleasant","Controllable"
"4060",2,"Uncontrollable Perceptible",2,4,0,16,63,0,"Mild","Uncontrollable"
"4061",2,"Controllable Unpleasant",3,4,0,17,63,0,"Unpleasant","Controllable"
"4062",2,"Uncontrollable Unpleasant",3,4,0.9381537,18,63,1,"Unpleasant","Uncontrollable"
"4063",2,"Uncontrollable Perceptible",2,3,0,19,63,0,"Mild","Uncontrollable"
"4064",2,"Controllable Perceptible",3,3,0,20,63,0,"Mild","Controllable"
"4065",2,"Controllable Unpleasant",3,4,0,21,63,0,"Unpleasant","Controllable"
"4066",2,"Uncontrollable Unpleasant",3,2,0,22,63,0,"Unpleasant","Uncontrollable"
"4067",2,"Controllable Perceptible",3,4,0,23,63,0,"Mild","Controllable"
"4068",2,"Uncontrollable Perceptible",2,4,0,24,63,0,"Mild","Uncontrollable"
"4069",3,"Uncontrollable Perceptible",3,4,0,25,63,0,"Mild","Uncontrollable"
"4070",3,"Uncontrollable Unpleasant",2,3,0,26,63,0,"Unpleasant","Uncontrollable"
"4071",3,"Controllable Unpleasant",3,4,0,27,63,0,"Unpleasant","Controllable"
"4072",3,"Controllable Perceptible",3,4,0.8777864,28,63,1,"Mild","Controllable"
"4073",3,"Uncontrollable Perceptible",2,2,0.9578445,29,63,1,"Mild","Uncontrollable"
"4074",3,"Controllable Unpleasant",3,4,0.897226,30,63,1,"Unpleasant","Controllable"
"4075",3,"Uncontrollable Unpleasant",2,3,0.7970025,31,63,1,"Unpleasant","Uncontrollable"
"4076",3,"Controllable Perceptible",3,4,0,32,63,0,"Mild","Controllable"
"4077",3,"Uncontrollable Unpleasant",3,1,0,33,63,0,"Unpleasant","Uncontrollable"
"4078",3,"Controllable Unpleasant",3,2,0,34,63,0,"Unpleasant","Controllable"
"4079",3,"Controllable Perceptible",3,4,0.8180418,35,63,1,"Mild","Controllable"
"4080",3,"Uncontrollable Perceptible",2,4,0.8779579,36,63,1,"Mild","Uncontrollable"
"4081",4,"Uncontrollable Unpleasant",3,4,0,37,63,0,"Unpleasant","Uncontrollable"
"4082",4,"Controllable Unpleasant",2,3,0,38,63,0,"Unpleasant","Controllable"
"4083",4,"Uncontrollable Perceptible",3,4,0.9377686,39,63,1,"Mild","Uncontrollable"
"4084",4,"Controllable Perceptible",3,4,0.8796892,40,63,1,"Mild","Controllable"
"4085",4,"Controllable Perceptible",2,3,0,41,63,0,"Mild","Controllable"
"4086",4,"Uncontrollable Perceptible",3,4,0.9579536,42,63,1,"Mild","Uncontrollable"
"4087",4,"Controllable Unpleasant",2,4,0.8777921,43,63,1,"Unpleasant","Controllable"
"4088",4,"Uncontrollable Unpleasant",2,4,0,44,63,0,"Unpleasant","Uncontrollable"
"4089",4,"Controllable Unpleasant",3,4,0,45,63,0,"Unpleasant","Controllable"
"4090",4,"Uncontrollable Unpleasant",2,4,0.7977604,46,63,1,"Unpleasant","Uncontrollable"
"4091",4,"Uncontrollable Perceptible",2,3,0,47,63,0,"Mild","Uncontrollable"
"4092",4,"Controllable Perceptible",2,4,0.4782966,48,63,1,"Mild","Controllable"
"4093",5,"Uncontrollable Unpleasant",2,4,0,49,63,0,"Unpleasant","Uncontrollable"
"4094",5,"Uncontrollable Perceptible",1,3,0,50,63,0,"Mild","Uncontrollable"
"4095",5,"Controllable Unpleasant",2,4,0.7982048,51,63,1,"Unpleasant","Controllable"
"4096",5,"Controllable Perceptible",2,3,0,52,63,0,"Mild","Controllable"
"4097",5,"Uncontrollable Perceptible",2,3,0.5377991,53,63,1,"Mild","Uncontrollable"
"4098",5,"Uncontrollable Unpleasant",2,3,0,54,63,0,"Unpleasant","Uncontrollable"
"4099",5,"Controllable Unpleasant",2,4,0.7177602,55,63,1,"Unpleasant","Controllable"
"4100",5,"Controllable Perceptible",2,3,0,56,63,0,"Mild","Controllable"
"4101",5,"Controllable Perceptible",2,3,0,57,63,0,"Mild","Controllable"
"4102",5,"Uncontrollable Unpleasant",2,3,0,58,63,0,"Unpleasant","Uncontrollable"
"4103",5,"Controllable Unpleasant",3,4,0.7178187,59,63,1,"Unpleasant","Controllable"
"4104",5,"Uncontrollable Perceptible",2,3,0,60,63,0,"Mild","Uncontrollable"
"4105",6,"Controllable Perceptible",3,4,0.7378866,61,63,1,"Mild","Controllable"
"4106",6,"Controllable Unpleasant",4,3,0.6585906,62,63,1,"Unpleasant","Controllable"
"4107",6,"Uncontrollable Perceptible",2,4,0,63,63,0,"Mild","Uncontrollable"
"4108",6,"Uncontrollable Unpleasant",2,2,0,64,63,0,"Unpleasant","Uncontrollable"
"4109",6,"Controllable Unpleasant",2,3,0,65,63,0,"Unpleasant","Controllable"
"4110",6,"Controllable Perceptible",1,3,0,66,63,0,"Mild","Controllable"
"4111",6,"Uncontrollable Unpleasant",3,2,0.817268,67,63,1,"Unpleasant","Uncontrollable"
"4112",6,"Uncontrollable Perceptible",1,4,0.7768745,68,63,1,"Mild","Uncontrollable"
"4113",6,"Uncontrollable Unpleasant",1,3,0,69,63,0,"Unpleasant","Uncontrollable"
"4114",6,"Controllable Unpleasant",3,4,0,70,63,0,"Unpleasant","Controllable"
"4115",6,"Uncontrollable Perceptible",2,4,0.8377477,71,63,1,"Mild","Uncontrollable"
"4116",6,"Controllable Perceptible",2,3,0.7576511,72,63,1,"Mild","Controllable"
"4117",7,"Controllable Perceptible",2,4,0.8584271,73,63,1,"Mild","Controllable"
"4118",7,"Uncontrollable Unpleasant",1,4,0.7373791,74,63,1,"Unpleasant","Uncontrollable"
"4119",7,"Uncontrollable Perceptible",1,4,0,75,63,0,"Mild","Uncontrollable"
"4120",7,"Controllable Unpleasant",3,4,0,76,63,0,"Unpleasant","Controllable"
"4121",7,"Uncontrollable Perceptible",3,4,0.8377909,77,63,1,"Mild","Uncontrollable"
"4122",7,"Controllable Unpleasant",3,4,0.7976859,78,63,1,"Unpleasant","Controllable"
"4123",7,"Uncontrollable Unpleasant",2,3,0.9176545,79,63,1,"Unpleasant","Uncontrollable"
"4124",7,"Controllable Perceptible",2,4,0.738292,80,63,1,"Mild","Controllable"
"4125",7,"Uncontrollable Unpleasant",2,4,0,81,63,0,"Unpleasant","Uncontrollable"
"4126",7,"Controllable Unpleasant",3,4,0,82,63,0,"Unpleasant","Controllable"
"4127",7,"Uncontrollable Perceptible",1,4,0.8577863,83,63,1,"Mild","Uncontrollable"
"4128",7,"Controllable Perceptible",2,4,0.7578412,84,63,1,"Mild","Controllable"
"4129",1,"Controllable Unpleasant",2,2,0,1,64,0,"Unpleasant","Controllable"
"4130",1,"Uncontrollable Perceptible",2,2,0,2,64,0,"Mild","Uncontrollable"
"4131",1,"Controllable Perceptible",2,2,0,3,64,0,"Mild","Controllable"
"4132",1,"Uncontrollable Unpleasant",1,2,0.7981721,4,64,1,"Unpleasant","Uncontrollable"
"4133",1,"Controllable Unpleasant",2,4,0,5,64,0,"Unpleasant","Controllable"
"4134",1,"Controllable Perceptible",0,1,0,6,64,0,"Mild","Controllable"
"4135",1,"Uncontrollable Perceptible",1,4,0.7776554,7,64,1,"Mild","Uncontrollable"
"4136",1,"Uncontrollable Unpleasant",2,2,0.7978867,8,64,1,"Unpleasant","Uncontrollable"
"4137",1,"Controllable Perceptible",1,3,0.9577453,9,64,1,"Mild","Controllable"
